0486,   0.49 ,   1.03 ,   -2.04,   0.84 
0487,   1.84 ,   -4.28,   2.03 ,   0.45 
0488,   1.26 ,   -0.36,   -0.59,   0.51 
0489,   0.19 ,   0.96 ,   -1.27,   0.62 
0490,   -0.87,   0.21 ,   -0.15,   0.97 
0491,   -1.57,   2.1  ,   -0.62,   0.57 
0492,   -1.75,   1.8  ,   0.75 ,   0.1  
0493,   0.53 ,   -2.87,   2.31 ,   0.39 
0494,   2.63 ,   -2.93,   0.97 ,   0.15 
0495,   -1.71,   2.39 ,   -0.32,   0.3  
0496,   0.16 ,   -1.11,   0.33 ,   0.97 
0497,   -4.37,   3.9  ,   0.5  ,   0.08 
0498,   -4.04,   4.13 ,   -0.66,   0.63 
0499,   -4.21,   4.99 ,   -0.38,   0.17 
0500,   -1.5 ,   0.7  ,   0.98 ,   0.46 
0501,   1.73 ,   -2.96,   0.78 ,   0.55 
0502,   -3.05,   4.9  ,   -2.28,   0.87 
0503,   2.32 ,   -2.82,   -0.08,   0.79 
0504,   0.95 ,   -0.34,   -0.39,   0.32 
0505,   -4.23,   4.77 ,   -1.38,   0.94 
0506,   -0.01,   0.56 ,   -0.72,   0.29 
0507,   1.16 ,   0.18 ,   -1.71,   0.86 
0508,   0.24 ,   0.48 ,   -0.67,   0.93 
0509,   -2.72,   3.16 ,   -1.2 ,   0.76 
0510,   -2.87,   3.94 ,   -1.24,   0.19 
0511,   1.69 ,   -2.43,   0.14 ,   0.81 
0512,   1.91 ,   -1.06,   -0.32,   0.19 
0513,   -0.52,   -1.67,   1.94 ,   0.42 
0514,   -0.69,   1.71 ,   -1.3 ,   0.45 
0515,   -0.55,   0.58 ,   -0.68,   0.77 
0516,   -2.3 ,   3.86 ,   -1.67,   0.64 
0517,   -0.35,   -1.56,   1.38 ,   0.71 
0518,   3.27 ,   -2.91,   -0.31,   0.59 
0519,   0.15 ,   1.32 ,   -1.69,   0.57 
0520,   -2.73,   1.38 ,   1.01 ,   0.42 
0521,   0.72 ,   0.07 ,   -1.2 ,   0.86 
0522,   -2.15,   4.62 ,   -3.2 ,   0.85 
0523,   -1.42,   1.79 ,   -0.96,   0.95 
0524,   3.56 ,   -4.46,   1.48 ,   0.12 
0525,   2.26 ,   -4.02,   1.97 ,   0.55 
0526,   1.71 ,   -4.12,   2.15 ,   0.57 
0527,   2.26 ,   -4.15,   1.63 ,   0.6  
0528,   -0.85,   2.24 ,   -1.03,   0.59 
0529,   3.08 ,   -3.09,   0.6  ,   0.22 
0530,   0.39 ,   -1.75,   0.97 ,   0.53 
0531,   -0.08,   2.73 ,   -2.09,   0.46 
0532,   2.28 ,   -3.46,   1.3  ,   0.3  
0533,   -0.32,   0.48 ,   -0.53,   0.5  
0534,   -0.76,   0.45 ,   0.71 ,   0.35 
0535,   0.77 ,   -0.15,   -0.49,   0.7  
0536,   1.0  ,   -1.32,   0.1  ,   0.4  
0537,   -1.76,   2.6  ,   -1.36,   0.85 
0538,   1.46 ,   -1.11,   0.02 ,   0.55 
0539,   3.63 ,   -4.42,   0.69 ,   0.58 
0540,   2.07 ,   -3.64,   1.94 ,   0.41 
0541,   0.31 ,   0.72 ,   -1.39,   0.71 
0542,   -1.27,   3.37 ,   -2.14,   0.55 
0543,   0.14 ,   2.54 ,   -2.72,   0.91 
0544,   -2.22,   4.44 ,   -2.12,   0.43 
0545,   -3.43,   3.48 ,   0.21 ,   0.23 
0546,   -3.89,   4.96 ,   -0.78,   0.16 
0547,   0.84 ,   0.25 ,   -1.72,   0.89 
0548,   -3.07,   3.22 ,   -0.48,   0.76 
0549,   -0.26,   -0.15,   0.03 ,   0.4  
0550,   0.69 ,   -1.2 ,   0.3  ,   0.36 
0551,   2.69 ,   -4.4 ,   2.17 ,   0.45 
0552,   -1.39,   1.69 ,   0.01 ,   0.37 
0553,   0.49 ,   -1.27,   0.35 ,   0.62 
0554,   2.27 ,   -2.04,   0.19 ,   0.6  
0555,   2.85 ,   -2.7 ,   0.38 ,   0.4  
0556,   0.93 ,   -1.04,   0.58 ,   0.42 
0557,   1.31 ,   -1.55,   0.29 ,   0.32 
0558,   0.66 ,   -1.78,   1.45 ,   0.3  
0559,   0.01 ,   0.59 ,   -0.09,   0.09 
0560,   -1.65,   3.5  ,   -2.06,   0.81 
0561,   -0.56,   -0.75,   1.49 ,   0.07 
0562,   3.18 ,   -4.6 ,   1.97 ,   0.32 
0563,   -1.0 ,   4.41 ,   -3.27,   0.76 
0564,   0.21 ,   -2.67,   2.88 ,   0.09 
0565,   -0.01,   -1.02,   0.82 ,   0.57 
0566,   1.89 ,   -2.2 ,   0.35 ,   0.34 
0567,   -1.91,   2.89 ,   -0.6 ,   0.38 
0568,   1.45 ,   -0.53,   -1.44,   0.79 
0569,   -3.11,   3.47 ,   -0.13,   0.11 
0570,   1.97 ,   -2.61,   0.55 ,   0.64 
0571,   1.2  ,   -0.67,   -0.68,   0.57 
0572,   -1.28,   3.86 ,   -2.68,   0.8  
0573,   -1.69,   -0.9 ,   2.58 ,   0.09 
0574,   0.97 ,   -1.57,   0.07 ,   0.64 
0575,   0.85 ,   -0.3 ,   0.27 ,   0.07 
0576,   -0.23,   2.14 ,   -1.87,   0.63 
0577,   2.12 ,   -2.31,   -0.19,   0.59 
0578,   -2.73,   3.17 ,   -0.67,   0.32 
0579,   1.97 ,   -1.84,   0.24 ,   0.49 
0580,   -3.61,   4.71 ,   -1.32,   0.82 
0581,   -1.03,   4.2  ,   -3.05,   0.78 
0582,   2.61 ,   -3.06,   1.1  ,   0.06 
0583,   -1.06,   2.91 ,   -2.04,   0.87 
0584,   0.14 ,   0.83 ,   -0.95,   0.51 
0585,   -1.76,   1.61 ,   -0.21,   0.9  
0586,   -0.32,   -0.35,   -0.2 ,   0.89 
0587,   1.77 ,   -2.4 ,   1.04 ,   0.04 
0588,   -0.51,   3.2  ,   -2.81,   0.9  
0589,   -0.58,   0.75 ,   -0.67,   0.63 
0590,   -0.49,   1.77 ,   -0.69,   0.28 
0591,   2.36 ,   -2.29,   0.34 ,   0.25 
0592,   1.15 ,   -3.21,   2.14 ,   0.0  
0593,   -0.18,   -2.73,   3.07 ,   -0.0 
0594,   -0.59,   2.25 ,   -1.62,   0.57 
0595,   0.43 ,   -1.6 ,   1.1  ,   0.56 
0596,   2.96 ,   -2.82,   0.27 ,   0.58 
0597,   1.83 ,   -0.98,   -0.56,   0.39 
0598,   -2.17,   3.76 ,   -1.24,   0.43 
0599,   -0.91,   0.68 ,   1.04 ,   0.11 
0600,   -1.61,   3.92 ,   -2.03,   0.62 
0601,   3.59 ,   -3.74,   0.51 ,   0.49 
0602,   2.89 ,   -3.75,   0.84 ,   0.5  
0603,   0.47 ,   0.85 ,   -1.21,   0.79 
0604,   0.58 ,   -0.66,   0.33 ,   0.47 
0605,   0.4  ,   -1.12,   1.3  ,   0.06 
0606,   1.93 ,   -4.91,   2.91 ,   0.28 
0607,   -1.04,   -0.4 ,   1.63 ,   0.26 
0608,   3.17 ,   -4.74,   1.14 ,   0.9  
0609,   -1.28,   -1.14,   2.38 ,   0.13 
0610,   -3.44,   4.13 ,   -0.96,   0.47 
0611,   0.65 ,   -2.84,   2.23 ,   0.15 
0612,   -0.22,   1.98 ,   -1.75,   0.68 
0613,   -2.07,   1.42 ,   0.31 ,   0.46 
0614,   -3.39,   3.09 ,   -0.22,   0.57 
0615,   1.28 ,   -1.08,   -0.52,   0.75 
0616,   1.1  ,   -1.84,   1.26 ,   0.33 
0617,   -0.78,   2.19 ,   -2.27,   0.97 
0618,   2.12 ,   -3.74,   0.91 ,   0.73 
0619,   1.25 ,   -2.43,   1.85 ,   0.04 
0620,   -0.53,   -1.52,   2.23 ,   0.29 
0621,   3.51 ,   -4.41,   1.59 ,   0.28 
0622,   -0.57,   -0.49,   0.7  ,   0.58 
0623,   2.13 ,   -1.7 ,   -0.85,   0.91 
0624,   3.53 ,   -1.89,   -1.69,   0.96 
0625,   -0.01,   0.86 ,   -0.64,   0.18 
0626,   -4.24,   3.95 ,   0.03 ,   0.28 
0627,   1.92 ,   0.13 ,   -2.11,   0.95 
0628,   -0.89,   2.08 ,   -1.51,   0.95 
0629,   -0.22,   -0.68,   0.89 ,   0.21 
0630,   0.24 ,   -1.47,   1.25 ,   0.07 
0631,   -0.75,   2.04 ,   -1.62,   0.45 
0632,   -1.78,   2.68 ,   -0.74,   0.65 
0633,   0.96 ,   -2.65,   2.63 ,   0.05 
0634,   -2.94,   4.73 ,   -1.97,   0.84 
0635,   -2.37,   4.53 ,   -1.67,   0.19 
0636,   0.98 ,   -2.38,   1.44 ,   0.42 
0637,   -3.52,   4.04 ,   -0.68,   0.56 
0638,   1.75 ,   -2.86,   0.38 ,   0.93 
0639,   2.45 ,   -2.21,   0.21 ,   0.45 
0640,   -2.19,   1.78 ,   0.61 ,   0.36 
0641,   -2.82,   4.9  ,   -1.48,   0.24 
0642,   -2.92,   4.32 ,   -1.47,   0.19 
0643,   -2.32,   4.49 ,   -2.45,   0.93 
0644,   2.7  ,   -2.39,   0.41 ,   0.22 
0645,   1.34 ,   -3.45,   1.48 ,   0.64 
0646,   -1.84,   0.93 ,   0.39 ,   0.7  
0647,   1.08 ,   0.0  ,   -0.85,   0.52 
0648,   -1.43,   1.9  ,   -0.11,   0.27 
0649,   -2.09,   3.88 ,   -1.97,   0.75 
0650,   1.19 ,   -4.11,   2.97 ,   0.02 
0651,   -1.14,   2.27 ,   -1.89,   0.99 
0652,   1.31 ,   -1.59,   0.42 ,   0.48 
0653,   1.98 ,   -1.27,   -0.49,   0.76 
0654,   -2.31,   3.35 ,   -1.34,   0.84 
0655,   4.15 ,   -4.75,   0.64 ,   0.88 
0656,   0.37 ,   -0.14,   0.34 ,   0.05 
0657,   -0.22,   0.79 ,   -0.68,   0.98 
0658,   -1.62,   1.85 ,   -0.89,   0.99 
0659,   -2.63,   3.76 ,   -0.64,   0.32 
0660,   -2.25,   3.86 ,   -1.01,   0.38 
0661,   4.51 ,   -4.7 ,   0.22 ,   0.93 
0662,   -3.21,   3.91 ,   -0.5 ,   0.37 
0663,   -2.78,   4.91 ,   -2.53,   0.75 
0664,   -2.98,   4.31 ,   -0.91,   0.21 
0665,   -1.35,   4.37 ,   -3.28,   0.94 
0666,   0.11 ,   -0.69,   1.42 ,   0.1  
0667,   1.22 ,   -2.04,   0.8  ,   0.5  
0668,   -1.91,   1.79 ,   -0.08,   0.3  
0669,   1.47 ,   -1.14,   0.2  ,   0.22 
0670,   2.02 ,   -2.36,   -0.44,   0.85 
0671,   4.6  ,   -4.78,   0.2  ,   0.92 
0672,   -2.35,   4.49 ,   -2.2 ,   0.95 
0673,   1.81 ,   -2.19,   0.11 ,   0.65 
0674,   -0.49,   1.45 ,   -1.33,   0.95 
0675,   1.59 ,   -3.03,   0.94 ,   0.55 
0676,   1.83 ,   -2.86,   1.29 ,   0.38 
0677,   3.18 ,   -3.7 ,   0.42 ,   0.96 
0678,   -0.66,   1.48 ,   -0.14,   0.3  
0679,   3.17 ,   -3.51,   1.14 ,   0.09 
0680,   -2.63,   3.37 ,   -0.33,   0.45 
0681,   3.46 ,   -2.86,   -0.19,   0.58 
0682,   -0.51,   0.13 ,   0.67 ,   0.48 
0683,   3.0  ,   -3.06,   0.18 ,   0.71 
0684,   -1.61,   4.25 ,   -2.16,   0.33 
0685,   1.65 ,   0.13 ,   -1.36,   0.48 
0686,   2.09 ,   -4.12,   2.63 ,   0.32 
0687,   2.22 ,   -3.88,   1.66 ,   0.54 
0688,   1.96 ,   -3.79,   2.05 ,   0.37 
0689,   1.33 ,   0.83 ,   -1.88,   0.7  
0690,   -1.08,   -0.34,   1.06 ,   0.6  
0691,   -3.03,   3.62 ,   -0.66,   0.38 
0692,   -1.89,   3.78 ,   -1.16,   0.12 
0693,   0.81 ,   -0.64,   0.12 ,   0.52 
0694,   -3.47,   2.28 ,   1.17 ,   0.07 
0695,   -2.35,   1.96 ,   0.62 ,   0.07 
0696,   1.13 ,   -1.02,   0.45 ,   0.19 
0697,   2.16 ,   -3.18,   1.14 ,   0.63 
0698,   2.84 ,   -4.79,   2.21 ,   0.16 
0699,   -1.84,   3.13 ,   -0.56,   0.26 
0700,   -0.96,   2.98 ,   -1.97,   0.7  
0701,   0.24 ,   0.4  ,   -0.19,   0.28 
0702,   -2.37,   4.86 ,   -2.65,   0.65 
0703,   2.98 ,   -2.02,   -0.82,   0.61 
0704,   1.61 ,   -0.45,   -1.71,   0.94 
0705,   -1.4 ,   1.3  ,   0.69 ,   0.03 
0706,   -0.69,   1.3  ,   -0.81,   0.63 
0707,   2.8  ,   -2.3 ,   0.1  ,   0.24 
0708,   -2.36,   3.38 ,   -0.48,   0.28 
0709,   -2.52,   3.62 ,   -0.93,   0.44 
0710,   -1.74,   2.54 ,   -1.17,   0.69 
0711,   -1.88,   1.07 ,   0.57 ,   0.34 
0712,   0.67 ,   -0.32,   -0.83,   0.82 
0713,   0.06 ,   -0.28,   -0.43,   0.99 
0714,   0.63 ,   0.31 ,   -0.84,   0.51 
0715,   -1.16,   1.3  ,   0.29 ,   0.43 
0716,   -3.56,   3.2  ,   0.41 ,   0.17 
0717,   2.64 ,   -3.22,   0.44 ,   0.53 
0718,   -1.66,   -0.55,   2.28 ,   0.06 
0719,   -1.41,   0.83 ,   0.64 ,   0.32 
0720,   -0.73,   3.79 ,   -2.99,   0.85 
0721,   0.83 ,   1.11 ,   -2.26,   0.89 
0722,   2.74 ,   -4.15,   1.59 ,   0.14 
0723,   1.5  ,   -1.7 ,   -0.16,   0.86 
0724,   -0.29,   -0.57,   0.31 ,   0.74 
0725,   0.24 ,   -0.52,   0.23 ,   0.44 
0726,   -2.77,   2.19 ,   0.36 ,   0.25 
0727,   -0.72,   2.01 ,   -1.55,   0.96 
0728,   -4.37,   4.06 ,   -0.14,   0.47 
0729,   1.2  ,   -2.7 ,   1.54 ,   0.46 
0730,   -0.04,   -1.0 ,   0.63 ,   0.72 
0731,   1.56 ,   -1.65,   0.57 ,   0.0  
0732,   -2.15,   2.91 ,   -0.86,   0.74 
0733,   -3.78,   4.25 ,   -0.24,   0.23 
0734,   -3.29,   3.06 ,   0.01 ,   0.3  
0735,   1.94 ,   -3.26,   0.67 ,   0.9  
0736,   -3.15,   3.82 ,   -1.0 ,   0.85 
0737,   1.81 ,   -2.66,   0.73 ,   0.25 
0738,   -2.19,   2.1  ,   -0.2 ,   0.42 
0739,   2.03 ,   -3.04,   0.61 ,   0.59 
0740,   -0.24,   -1.32,   1.75 ,   0.33 
0741,   3.5  ,   -4.96,   2.21 ,   0.17 
0742,   2.37 ,   -3.71,   1.54 ,   0.38 
0743,   0.79 ,   -1.47,   0.86 ,   0.02 
0744,   3.82 ,   -3.13,   -0.29,   0.53 
0745,   -0.93,   1.03 ,   0.61 ,   0.04 
0746,   -2.31,   2.2  ,   -0.26,   0.73 
0747,   1.8  ,   -2.32,   0.74 ,   0.6  
0748,   -3.45,   3.77 ,   0.07 ,   0.05 
0749,   -2.07,   2.05 ,   0.38 ,   0.09 
0750,   -1.17,   2.55 ,   -1.46,   0.94 
0751,   0.93 ,   -3.62,   2.71 ,   0.33 
0752,   0.87 ,   0.03 ,   -1.3 ,   0.84 
0753,   -0.43,   1.19 ,   -0.48,   0.38 
0754,   0.47 ,   -0.48,   -0.16,   0.92 
0755,   2.81 ,   -2.96,   0.14 ,   0.89 
0756,   3.27 ,   -2.77,   -0.08,   0.47 
0757,   1.76 ,   -3.9 ,   2.48 ,   0.03 
0758,   0.76 ,   -2.4 ,   2.04 ,   0.44 
0759,   -2.61,   2.33 ,   -0.07,   0.76 
0760,   3.69 ,   -4.52,   1.6  ,   0.22 
0761,   -0.85,   2.58 ,   -1.13,   0.18 
0762,   3.9  ,   -3.04,   -0.84,   0.82 
0763,   2.96 ,   -2.46,   0.24 ,   0.18 
0764,   0.3  ,   1.01 ,   -1.15,   0.7  
0765,   -0.78,   1.95 ,   -0.85,   0.5  
0766,   1.3  ,   -0.23,   -1.73,   0.96 
0767,   1.88 ,   -0.47,   -0.96,   0.58 
0768,   1.39 ,   -4.69,   3.28 ,   0.34 
0769,   1.94 ,   -1.29,   -0.21,   0.53 
0770,   2.01 ,   -4.37,   2.14 ,   0.46 
0771,   -0.3 ,   2.54 ,   -1.62,   0.38 
0772,   3.64 ,   -3.95,   0.73 ,   0.2  
0773,   1.14 ,   -2.22,   0.62 ,   0.78 
0774,   3.08 ,   -4.56,   2.32 ,   0.17 
0775,   -3.19,   3.41 ,   -0.68,   0.52 
0776,   2.03 ,   -2.08,   -0.7 ,   0.88 
0777,   0.5  ,   -1.31,   0.35 ,   0.82 
0778,   -0.31,   0.65 ,   -0.6 ,   0.85 
0779,   1.29 ,   -2.51,   1.4  ,   0.75 
0780,   -0.26,   -2.92,   3.15 ,   0.18 
0781,   -0.49,   0.32 ,   0.5  ,   0.34 
0782,   1.92 ,   -2.08,   0.57 ,   0.09 
0783,   -1.31,   1.08 ,   -0.2 ,   0.65 
0784,   -4.26,   4.86 ,   -1.42,   0.9  
0785,   -3.02,   3.3  ,   -0.41,   0.39 
0786,   -0.74,   1.41 ,   -0.36,   0.37 
0787,   0.46 ,   -0.46,   0.7  ,   0.31 
0788,   2.74 ,   -2.01,   -0.63,   0.61 
0789,   2.79 ,   -2.08,   -0.77,   0.69 
0790,   -2.22,   3.4  ,   -1.73,   0.75 
0791,   0.27 ,   -1.05,   0.62 ,   0.53 
0792,   -3.81,   3.23 ,   0.17 ,   0.48 
0793,   0.0  ,   0.62 ,   -1.35,   0.84 
0794,   1.63 ,   -4.02,   2.23 ,   0.39 
0795,   1.01 ,   -0.28,   -0.31,   0.15 
0796,   2.12 ,   -4.91,   2.94 ,   0.0  
0797,   -0.6 ,   1.82 ,   -1.51,   0.97 
0798,   3.67 ,   -3.82,   0.75 ,   0.39 
0799,   0.81 ,   -0.57,   -1.16,   0.96 
0800,   -0.84,   3.32 ,   -2.9 ,   0.91 
0801,   0.04 ,   1.9  ,   -1.41,   0.48 
0802,   3.15 ,   -3.36,   0.27 ,   0.77 
0803,   -3.28,   4.58 ,   -1.5 ,   0.24 
0804,   -0.25,   0.32 ,   0.15 ,   0.45 
0805,   0.3  ,   0.06 ,   -0.67,   0.59 
0806,   3.29 ,   -2.52,   -0.29,   0.53 
0807,   -0.89,   2.07 ,   -1.92,   0.96 
0808,   -1.33,   0.55 ,   0.36 ,   0.64 
0809,   -3.65,   4.2  ,   -0.41,   0.3  
0810,   0.05 ,   1.24 ,   -1.23,   0.74 
0811,   -2.43,   1.84 ,   0.82 ,   0.34 
0812,   0.23 ,   -0.35,   0.62 ,   0.12 
0813,   -3.78,   4.55 ,   -0.54,   0.28 
0814,   0.06 ,   -1.21,   0.35 ,   0.9  
0815,   1.55 ,   -2.36,   1.58 ,   0.18 
0816,   -1.41,   4.81 ,   -3.49,   0.99 
0817,   -0.44,   -1.16,   1.39 ,   0.28 
0818,   0.65 ,   -1.15,   0.33 ,   0.91 
0819,   -4.06,   3.42 ,   0.58 ,   0.18 
0820,   3.89 ,   -4.65,   0.65 ,   0.72 
0821,   0.32 ,   0.66 ,   -1.29,   0.9  
0822,   0.74 ,   0.32 ,   -1.1 ,   0.53 
0823,   -1.2 ,   3.27 ,   -1.4 ,   0.19 
0824,   -2.06,   4.88 ,   -3.0 ,   0.79 
0825,   -1.03,   -1.66,   2.71 ,   0.11 
0826,   -1.94,   3.19 ,   -1.74,   0.61 
0827,   1.43 ,   -0.8 ,   -0.13,   0.29 
0828,   -2.56,   3.38 ,   -0.73,   0.67 
0829,   3.0  ,   -3.46,   0.15 ,   0.65 
0830,   1.04 ,   -1.25,   0.28 ,   0.26 
0831,   1.78 ,   -0.32,   -1.49,   0.9  
0832,   4.18 ,   -4.66,   0.34 ,   0.63 
0833,   -0.21,   -0.73,   1.14 ,   0.47 
0834,   -0.56,   -0.8 ,   2.16 ,   0.03 
0835,   2.32 ,   -3.81,   2.18 ,   0.26 
0836,   0.03 ,   2.69 ,   -2.86,   0.83 
0837,   2.03 ,   -2.43,   -0.52,   1.0  
0838,   -0.83,   1.41 ,   -0.0 ,   0.38 
0839,   0.64 ,   -3.35,   2.49 ,   0.23 
0840,   3.94 ,   -4.5 ,   0.19 ,   0.86 
0841,   -2.75,   3.37 ,   -0.35,   0.3  
0842,   1.31 ,   -0.49,   -0.65,   0.78 
0843,   -1.98,   3.01 ,   -0.9 ,   0.12 
0844,   -1.97,   1.2  ,   0.55 ,   0.47 
0845,   1.96 ,   -1.48,   -0.44,   0.8  
0846,   2.58 ,   -4.31,   1.7  ,   0.54 
0847,   -0.15,   -1.62,   1.62 ,   0.28 
0848,   -2.53,   2.01 ,   -0.12,   0.71 
0849,   2.31 ,   -4.14,   1.09 ,   0.84 
0850,   2.36 ,   -3.8 ,   2.32 ,   0.07 
0851,   -0.36,   1.76 ,   -2.36,   1.0  
0852,   -0.45,   -1.52,   2.22 ,   0.12 
0853,   -1.13,   3.59 ,   -2.38,   0.59 
0854,   0.58 ,   -2.16,   1.28 ,   0.57 
0855,   -0.65,   1.8  ,   -1.72,   0.86 
0856,   0.67 ,   -2.23,   1.4  ,   0.43 
0857,   -1.18,   1.7  ,   -0.11,   0.35 
0858,   1.62 ,   -3.15,   2.11 ,   0.33 
0859,   -0.31,   1.57 ,   -0.63,   0.19 
0860,   -1.04,   3.32 ,   -1.72,   0.28 
0861,   -2.81,   1.68 ,   1.2  ,   0.2  
0862,   1.55 ,   -3.96,   2.33 ,   0.51 
0863,   2.73 ,   -2.44,   0.55 ,   0.0  
0864,   1.27 ,   1.88 ,   -2.99,   0.87 
0865,   -2.2 ,   2.52 ,   -0.61,   0.3  
0866,   -0.05,   0.02 ,   0.34 ,   0.59 
0867,   -2.58,   3.68 ,   -1.85,   0.9  
0868,   -1.91,   3.56 ,   -2.38,   0.86 
0869,   -0.28,   -0.44,   0.76 ,   0.07 
0870,   2.68 ,   -4.94,   2.29 ,   0.65 
0871,   -2.09,   1.74 ,   -0.26,   0.92 
0872,   4.4  ,   -3.94,   -0.29,   0.72 
0873,   1.62 ,   -1.17,   -0.59,   0.93 
0874,   -0.19,   0.32 ,   0.46 ,   0.18 
0875,   -1.75,   -0.19,   1.82 ,   0.21 
0876,   0.09 ,   -0.02,   -0.99,   0.94 
0877,   2.76 ,   -2.09,   -0.91,   0.95 
0878,   -0.62,   -0.18,   0.79 ,   0.6  
0879,   0.09 ,   0.21 ,   -0.44,   0.85 
0880,   0.87 ,   -2.9 ,   1.92 ,   0.64 
0881,   -0.28,   0.89 ,   -0.47,   0.21 
0882,   3.5  ,   -2.76,   -0.71,   0.81 
0883,   -3.25,   3.29 ,   -0.94,   0.93 
0884,   0.86 ,   -0.97,   0.45 ,   0.14 
0885,   -0.87,   3.49 ,   -2.73,   0.98 
0886,   -1.6 ,   3.88 ,   -2.6 ,   0.79 
0887,   2.14 ,   -0.92,   -0.94,   0.52 
0888,   -1.53,   0.89 ,   0.26 ,   0.38 
0889,   0.44 ,   -0.63,   0.37 ,   0.35 
0890,   1.27 ,   -2.49,   1.74 ,   0.42 
0891,   -1.94,   1.74 ,   0.91 ,   0.12 
0892,   2.02 ,   -3.78,   1.96 ,   0.68 
0893,   -1.09,   3.16 ,   -1.6 ,   0.51 
0894,   -2.48,   3.34 ,   -0.28,   0.26 
0895,   1.75 ,   -3.4 ,   1.53 ,   0.62 
0896,   -2.25,   0.45 ,   1.62 ,   0.34 
0897,   -0.71,   1.24 ,   -0.57,   0.26 
0898,   -0.05,   0.24 ,   -0.16,   0.16 
0899,   2.66 ,   -1.73,   -0.9 ,   0.63 
0900,   1.16 ,   -3.97,   2.69 ,   0.17 
0901,   1.3  ,   -2.07,   0.99 ,   0.14 
0902,   -0.09,   -1.14,   0.96 ,   0.56 
0903,   0.71 ,   -0.48,   0.44 ,   0.19 
0904,   0.43 ,   -1.21,   1.67 ,   0.1  
0905,   -2.17,   4.47 ,   -2.15,   0.66 
0906,   -1.71,   2.26 ,   -0.79,   0.6  
0907,   0.36 ,   -2.12,   2.13 ,   0.31 
0908,   -3.74,   4.78 ,   -1.34,   0.47 
0909,   2.11 ,   -4.27,   2.25 ,   0.55 
0910,   0.02 ,   -0.39,   0.78 ,   0.04 
0911,   -0.18,   -0.93,   1.28 ,   0.52 
0912,   2.09 ,   -2.81,   0.88 ,   0.66 
0913,   -1.81,   2.68 ,   -0.64,   0.07 
0914,   -1.25,   1.96 ,   -0.19,   0.38 
0915,   -1.99,   2.28 ,   0.03 ,   0.23 
0916,   -1.08,   1.36 ,   -0.31,   0.34 
0917,   0.86 ,   -1.21,   0.94 ,   0.01 
0918,   3.63 ,   -4.72,   0.56 ,   0.82 
0919,   1.96 ,   -1.62,   -0.49,   0.69 
0920,   -1.17,   2.24 ,   -1.64,   0.89 
0921,   -0.71,   -0.12,   0.76 ,   0.16 
0922,   2.81 ,   -2.88,   0.44 ,   0.37 
0923,   -3.48,   2.08 ,   1.52 ,   0.04 
0924,   -2.69,   2.05 ,   0.62 ,   0.19 
0925,   2.51 ,   -4.36,   2.48 ,   0.01 
0926,   2.42 ,   -3.28,   0.37 ,   0.66 
0927,   0.35 ,   0.89 ,   -1.32,   0.93 
0928,   -0.72,   4.18 ,   -3.33,   0.87 
0929,   -3.57,   3.22 ,   0.07 ,   0.53 
0930,   0.01 ,   -0.87,   1.26 ,   0.37 
0931,   1.06 ,   -1.09,   -0.18,   0.62 
0932,   -1.15,   0.04 ,   1.37 ,   0.04 
0933,   -0.97,   0.74 ,   0.53 ,   0.35 
0934,   -1.82,   4.06 ,   -2.93,   0.8  
0935,   3.05 ,   -3.12,   0.76 ,   0.15 
0936,   1.99 ,   -2.66,   0.4  ,   0.96 
0937,   -0.66,   -0.03,   1.18 ,   0.06 
0938,   0.49 ,   -0.55,   -0.32,   0.52 
0939,   -1.8 ,   1.4  ,   0.75 ,   0.08 
0940,   2.54 ,   -3.42,   1.1  ,   0.04 
0941,   -1.79,   0.4  ,   1.32 ,   0.18 
0942,   -2.9 ,   3.07 ,   0.46 ,   0.09 
0943,   -2.27,   3.49 ,   -0.31,   0.08 
0944,   2.96 ,   -2.27,   -0.8 ,   0.91 
0945,   2.86 ,   -1.19,   -1.32,   0.69 
0946,   1.88 ,   -1.11,   -0.95,   0.91 
0947,   1.81 ,   -0.76,   -1.6 ,   0.91 
0948,   -0.82,   1.59 ,   -0.5 ,   0.66 
0949,   -2.89,   2.78 ,   -0.49,   0.79 
0950,   -0.86,   -1.1 ,   1.94 ,   0.15 
0951,   -0.21,   0.55 ,   -0.6 ,   0.34 
0952,   -2.42,   3.92 ,   -1.87,   0.89 
0953,   0.45 ,   -1.91,   1.46 ,   0.52 
0954,   -2.71,   4.71 ,   -2.09,   0.9  
0955,   -0.79,   1.76 ,   -0.67,   0.12 
0956,   0.6  ,   -2.71,   1.84 ,   0.63 
0957,   1.8  ,   -1.77,   0.37 ,   0.24 
0958,   -0.44,   2.53 ,   -1.85,   0.51 
0959,   -0.92,   0.8  ,   -0.09,   0.22 
0960,   -0.95,   1.03 ,   -1.0 ,   0.92 
0961,   2.65 ,   -2.89,   1.04 ,   -0.0 
0962,   2.21 ,   -4.01,   1.64 ,   0.62 
0963,   0.91 ,   -2.95,   1.58 ,   0.72 
0964,   -1.85,   2.35 ,   -0.51,   0.53 
0965,   2.06 ,   -1.04,   -1.45,   0.92 
0966,   1.2  ,   -1.69,   0.46 ,   0.28 
0967,   2.21 ,   -3.96,   0.85 ,   0.94 
0968,   0.43 ,   0.64 ,   -0.65,   0.2  
0969,   -0.53,   2.35 ,   -2.33,   0.72 
0970,   1.63 ,   -4.37,   3.15 ,   0.3  
0971,   -0.24,   -0.18,   -0.12,   0.67 
